8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8223.0,88.0,0.0,0.0
8223.0,88.0,0.0,0.0
8223.0,88.0,0.0,0.0
8214.0,97.0,0.0,0.0
8211.0,100.0,0.0,0.0
8210.0,19.0,76.0,6.0
8208.0,20.0,77.0,6.0
8198.0,30.0,77.0,6.0
8192.0,36.0,77.0,6.0
8192.0,36.0,77.0,6.0
8169.0,59.0,77.0,6.0
8169.0,59.0,77.0,6.0
8169.0,59.0,77.0,6.0
8169.0,59.0,77.0,6.0
8158.0,65.0,82.0,6.0
8158.0,65.0,82.0,6.0
8150.0,73.0,82.0,6.0
8150.0,64.0,90.0,7.0
8144.0,67.0,93.0,7.0
8144.0,66.0,94.0,7.0
8134.0,74.0,97.0,6.0
8134.0,64.0,106.0,7.0
8131.0,61.0,111.0,8.0
8131.0,61.0,111.0,8.0
8108.0,61.0,130.0,12.0
8108.0,61.0,130.0,12.0
8089.0,80.0,130.0,12.0
8089.0,80.0,130.0,12.0
8089.0,69.0,140.0,13.0
8080.0,78.0,140.0,13.0
8041.0,109.0,148.0,13.0
8028.0,122.0,148.0,13.0
8023.0,121.0,152.0,15.0
8023.0,121.0,152.0,15.0
8023.0,111.0,161.0,16.0
8016.0,118.0,161.0,16.0
7991.0,140.0,164.0,16.0
7991.0,140.0,164.0,16.0
7964.0,144.0,184.0,19.0
7964.0,144.0,184.0,19.0
7949.0,140.0,200.0,22.0
7910.0,179.0,200.0,22.0
7894.0,195.0,200.0,22.0
7894.0,186.0,207.0,24.0
7870.0,171.0,241.0,29.0
7870.0,158.0,253.0,30.0
7856.0,168.0,255.0,32.0
7856.0,167.0,256.0,32.0
7856.0,167.0,256.0,32.0
7856.0,160.0,262.0,33.0
7780.0,211.0,287.0,33.0
7777.0,214.0,287.0,33.0
7777.0,187.0,313.0,34.0
7777.0,187.0,313.0,34.0
7768.0,181.0,326.0,36.0
7739.0,171.0,361.0,40.0
7739.0,155.0,376.0,41.0
7739.0,155.0,376.0,41.0
7700.0,172.0,398.0,41.0
7700.0,170.0,400.0,41.0
7658.0,198.0,413.0,42.0
7658.0,198.0,413.0,42.0
7577.0,279.0,413.0,42.0
7577.0,279.0,413.0,42.0
7577.0,203.0,484.0,47.0
7575.0,202.0,487.0,47.0
7575.0,202.0,487.0,47.0
7575.0,202.0,487.0,47.0
7558.0,210.0,496.0,47.0
7558.0,181.0,525.0,47.0
7475.0,264.0,525.0,47.0
7472.0,267.0,525.0,47.0
7439.0,261.0,561.0,50.0
7439.0,261.0,561.0,50.0
7424.0,235.0,596.0,56.0
7383.0,275.0,598.0,55.0
7383.0,195.0,675.0,58.0
7383.0,194.0,676.0,58.0
7383.0,194.0,676.0,58.0
7383.0,192.0,678.0,58.0
7318.0,257.0,677.0,59.0
7266.0,309.0,677.0,59.0
7213.0,345.0,694.0,59.0
7213.0,345.0,694.0,59.0
7213.0,262.0,769.0,67.0
7213.0,259.0,772.0,67.0
7188.0,251.0,804.0,68.0
7188.0,251.0,804.0,68.0
7179.0,245.0,820.0,67.0
7179.0,205.0,857.0,70.0
7119.0,265.0,858.0,69.0
7119.0,264.0,858.0,70.0
7067.0,316.0,857.0,71.0
7067.0,316.0,857.0,71.0
7027.0,291.0,916.0,77.0
7022.0,244.0,965.0,80.0
7022.0,191.0,1012.0,86.0
7022.0,191.0,1012.0,86.0
