7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7221.0,94.0,996.0,0.0
7221.0,94.0,996.0,0.0
7221.0,94.0,996.0,0.0
7213.0,102.0,996.0,0.0
7207.0,110.0,994.0,0.0
7206.0,28.0,1068.0,9.0
7204.0,30.0,1068.0,9.0
7196.0,38.0,1068.0,9.0
7188.0,47.0,1067.0,9.0
7188.0,47.0,1067.0,9.0
7169.0,68.0,1065.0,9.0
7169.0,68.0,1065.0,9.0
7169.0,68.0,1065.0,9.0
7169.0,68.0,1065.0,9.0
7158.0,68.0,1076.0,9.0
7158.0,68.0,1076.0,9.0
7150.0,77.0,1075.0,9.0
7150.0,69.0,1082.0,10.0
7143.0,68.0,1089.0,11.0
7143.0,67.0,1090.0,11.0
7130.0,79.0,1091.0,11.0
7130.0,72.0,1097.0,12.0
7127.0,65.0,1107.0,12.0
7127.0,65.0,1107.0,12.0
7105.0,67.0,1126.0,13.0
7105.0,66.0,1127.0,13.0
7098.0,74.0,1127.0,12.0
7098.0,74.0,1127.0,12.0
7098.0,63.0,1135.0,15.0
7085.0,78.0,1133.0,15.0
7061.0,94.0,1141.0,15.0
7053.0,105.0,1138.0,15.0
7045.0,106.0,1145.0,15.0
7045.0,106.0,1145.0,15.0
7045.0,92.0,1158.0,16.0
7043.0,94.0,1158.0,16.0
7025.0,112.0,1158.0,16.0
7025.0,112.0,1158.0,16.0
7002.0,116.0,1176.0,17.0
7002.0,116.0,1176.0,17.0
6990.0,122.0,1181.0,18.0
6970.0,147.0,1176.0,18.0
6947.0,170.0,1176.0,18.0
6947.0,155.0,1191.0,18.0
6922.0,160.0,1207.0,22.0
6922.0,149.0,1216.0,24.0
6915.0,148.0,1224.0,24.0
6915.0,148.0,1224.0,24.0
6915.0,148.0,1224.0,24.0
6915.0,146.0,1226.0,24.0
6869.0,174.0,1242.0,26.0
6864.0,179.0,1242.0,26.0
6864.0,153.0,1267.0,27.0
6864.0,153.0,1267.0,27.0
6858.0,148.0,1278.0,27.0
6840.0,140.0,1301.0,30.0
6840.0,117.0,1323.0,31.0
6840.0,117.0,1323.0,31.0
6820.0,109.0,1345.0,37.0
6820.0,109.0,1345.0,37.0
6803.0,118.0,1353.0,37.0
6803.0,118.0,1353.0,37.0
6780.0,143.0,1350.0,38.0
6780.0,143.0,1350.0,38.0
6780.0,94.0,1397.0,40.0
6780.0,89.0,1402.0,40.0
6780.0,89.0,1402.0,40.0
6780.0,89.0,1402.0,40.0
6771.0,90.0,1410.0,40.0
6771.0,72.0,1426.0,42.0
6752.0,93.0,1424.0,42.0
6752.0,93.0,1424.0,42.0
6751.0,73.0,1442.0,45.0
6751.0,73.0,1442.0,45.0
6748.0,59.0,1459.0,45.0
6743.0,64.0,1459.0,45.0
6743.0,39.0,1481.0,48.0
6743.0,39.0,1481.0,48.0
6743.0,39.0,1481.0,48.0
6743.0,39.0,1481.0,48.0
6722.0,60.0,1481.0,48.0
6709.0,74.0,1480.0,48.0
6692.0,82.0,1489.0,48.0
6692.0,82.0,1489.0,48.0
6692.0,61.0,1509.0,49.0
6692.0,61.0,1509.0,49.0
6673.0,81.0,1508.0,49.0
6673.0,81.0,1508.0,49.0
6664.0,87.0,1510.0,50.0
6664.0,82.0,1515.0,50.0
6633.0,113.0,1515.0,50.0
6633.0,113.0,1515.0,50.0
6611.0,136.0,1514.0,50.0
6611.0,136.0,1514.0,50.0
6596.0,131.0,1532.0,52.0
6595.0,119.0,1543.0,54.0
6595.0,102.0,1557.0,57.0
6595.0,102.0,1557.0,57.0
6573.0,129.0,1551.0,58.0
