8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8220.0,91.0,0.0,0.0
8220.0,91.0,0.0,0.0
8220.0,91.0,0.0,0.0
8213.0,98.0,0.0,0.0
8208.0,103.0,0.0,0.0
8207.0,23.0,74.0,7.0
8206.0,22.0,76.0,7.0
8201.0,27.0,76.0,7.0
8195.0,33.0,76.0,7.0
8195.0,33.0,76.0,7.0
8165.0,63.0,76.0,7.0
8165.0,63.0,76.0,7.0
8165.0,63.0,76.0,7.0
8165.0,63.0,76.0,7.0
8154.0,66.0,84.0,7.0
8154.0,66.0,84.0,7.0
8136.0,84.0,84.0,7.0
8136.0,77.0,90.0,8.0
8128.0,80.0,95.0,8.0
8128.0,79.0,95.0,9.0
8109.0,97.0,96.0,9.0
8109.0,93.0,100.0,9.0
8105.0,90.0,107.0,9.0
8105.0,90.0,107.0,9.0
8078.0,88.0,134.0,11.0
8078.0,87.0,135.0,11.0
8062.0,103.0,135.0,11.0
8062.0,103.0,135.0,11.0
8062.0,93.0,145.0,11.0
8044.0,110.0,146.0,11.0
7995.0,142.0,163.0,11.0
7974.0,162.0,164.0,11.0
7965.0,163.0,171.0,12.0
7965.0,163.0,171.0,12.0
7965.0,144.0,189.0,13.0
7960.0,149.0,189.0,13.0
7927.0,178.0,193.0,13.0
7927.0,178.0,193.0,13.0
7893.0,185.0,218.0,15.0
7893.0,185.0,218.0,15.0
7857.0,205.0,231.0,18.0
7813.0,249.0,231.0,18.0
7786.0,276.0,231.0,18.0
7786.0,258.0,247.0,20.0
7724.0,271.0,291.0,25.0
7724.0,250.0,312.0,25.0
7711.0,254.0,320.0,26.0
7711.0,254.0,320.0,26.0
7711.0,254.0,320.0,26.0
7711.0,249.0,324.0,27.0
7615.0,312.0,350.0,34.0
7610.0,317.0,350.0,34.0
7610.0,283.0,383.0,35.0
7610.0,283.0,383.0,35.0
7600.0,257.0,418.0,36.0
7570.0,243.0,461.0,37.0
7570.0,217.0,485.0,39.0
7570.0,216.0,486.0,39.0
7537.0,187.0,543.0,44.0
7537.0,187.0,543.0,44.0
7507.0,204.0,555.0,45.0
7507.0,204.0,555.0,45.0
7450.0,261.0,556.0,44.0
7450.0,261.0,556.0,44.0
7450.0,167.0,642.0,52.0
7445.0,165.0,649.0,52.0
7445.0,165.0,649.0,52.0
7445.0,165.0,649.0,52.0
7430.0,170.0,658.0,53.0
7430.0,140.0,686.0,55.0
7380.0,190.0,687.0,54.0
7380.0,190.0,687.0,54.0
7357.0,180.0,716.0,58.0
7357.0,180.0,716.0,58.0
7334.0,173.0,742.0,62.0
7308.0,199.0,742.0,62.0
7308.0,145.0,791.0,67.0
7308.0,142.0,794.0,67.0
7308.0,142.0,794.0,67.0
7308.0,137.0,799.0,67.0
7249.0,196.0,798.0,68.0
7198.0,247.0,798.0,68.0
7153.0,277.0,811.0,70.0
7153.0,277.0,811.0,70.0
7153.0,228.0,855.0,75.0
7153.0,227.0,856.0,75.0
7123.0,235.0,879.0,74.0
7123.0,234.0,879.0,75.0
7108.0,226.0,901.0,76.0
7108.0,201.0,925.0,77.0
7037.0,271.0,925.0,78.0
7037.0,271.0,925.0,78.0
6992.0,316.0,926.0,77.0
6992.0,316.0,926.0,77.0
6967.0,282.0,981.0,81.0
6964.0,234.0,1029.0,84.0
6964.0,189.0,1072.0,86.0
6964.0,189.0,1072.0,86.0
