8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8225.0,86.0,0.0,0.0
8225.0,86.0,0.0,0.0
8224.0,87.0,0.0,0.0
8222.0,89.0,0.0,0.0
8220.0,91.0,0.0,0.0
8219.0,10.0,78.0,4.0
8219.0,9.0,78.0,5.0
8215.0,13.0,78.0,5.0
8213.0,15.0,78.0,5.0
8213.0,15.0,78.0,5.0
8208.0,20.0,78.0,5.0
8208.0,20.0,78.0,5.0
8208.0,20.0,78.0,5.0
8208.0,20.0,78.0,5.0
8208.0,17.0,81.0,5.0
8208.0,17.0,81.0,5.0
8207.0,17.0,82.0,5.0
8207.0,15.0,84.0,5.0
8203.0,17.0,86.0,5.0
8203.0,16.0,87.0,5.0
8200.0,19.0,87.0,5.0
8200.0,15.0,90.0,6.0
8199.0,14.0,92.0,6.0
8199.0,14.0,92.0,6.0
8193.0,15.0,96.0,7.0
8193.0,15.0,96.0,7.0
8189.0,19.0,96.0,7.0
8189.0,19.0,96.0,7.0
8189.0,19.0,96.0,7.0
8184.0,24.0,96.0,7.0
8174.0,33.0,97.0,7.0
8171.0,36.0,97.0,7.0
8169.0,34.0,101.0,7.0
8169.0,34.0,101.0,7.0
8169.0,31.0,104.0,7.0
8169.0,31.0,104.0,7.0
8161.0,38.0,105.0,7.0
8161.0,38.0,105.0,7.0
8152.0,41.0,110.0,8.0
8152.0,41.0,110.0,8.0
8148.0,41.0,112.0,10.0
8135.0,54.0,112.0,10.0
8130.0,59.0,112.0,10.0
8130.0,54.0,116.0,11.0
8112.0,62.0,126.0,11.0
8112.0,59.0,129.0,11.0
8105.0,64.0,131.0,11.0
8105.0,64.0,131.0,11.0
8105.0,64.0,131.0,11.0
8105.0,64.0,131.0,11.0
8061.0,100.0,138.0,12.0
8056.0,105.0,138.0,12.0
8056.0,97.0,145.0,13.0
8056.0,96.0,146.0,13.0
8050.0,98.0,150.0,13.0
8039.0,96.0,162.0,14.0
8039.0,92.0,166.0,14.0
8039.0,91.0,167.0,14.0
8011.0,101.0,184.0,15.0
8011.0,101.0,184.0,15.0
7989.0,116.0,189.0,17.0
7989.0,116.0,189.0,17.0
7937.0,168.0,188.0,18.0
7937.0,168.0,188.0,18.0
7937.0,125.0,227.0,22.0
7936.0,120.0,232.0,23.0
7936.0,120.0,232.0,23.0
7936.0,120.0,232.0,23.0
7923.0,127.0,238.0,23.0
7923.0,116.0,248.0,24.0
7883.0,156.0,248.0,24.0
7883.0,156.0,248.0,24.0
7868.0,143.0,275.0,25.0
7868.0,143.0,275.0,25.0
7854.0,135.0,294.0,28.0
7838.0,151.0,294.0,28.0
7838.0,99.0,340.0,34.0
7838.0,99.0,340.0,34.0
7838.0,99.0,340.0,34.0
7838.0,98.0,341.0,34.0
7786.0,150.0,341.0,34.0
7736.0,200.0,341.0,34.0
7678.0,245.0,349.0,39.0
7678.0,245.0,349.0,39.0
7678.0,206.0,386.0,41.0
7678.0,205.0,386.0,42.0
7642.0,227.0,399.0,43.0
7642.0,226.0,400.0,43.0
7632.0,222.0,413.0,44.0
7631.0,207.0,427.0,46.0
7548.0,290.0,427.0,46.0
7548.0,290.0,427.0,46.0
7478.0,360.0,427.0,46.0
7478.0,360.0,427.0,46.0
7434.0,355.0,473.0,49.0
7434.0,303.0,519.0,55.0
7434.0,244.0,573.0,60.0
7434.0,244.0,573.0,60.0
