7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7231.0,83.0,997.0,0.0
7229.0,87.0,995.0,0.0
7229.0,87.0,995.0,0.0
7229.0,87.0,995.0,0.0
7225.0,95.0,991.0,0.0
7224.0,98.0,989.0,0.0
7224.0,16.0,1063.0,8.0
7222.0,18.0,1063.0,8.0
7214.0,26.0,1063.0,8.0
7213.0,27.0,1063.0,8.0
7213.0,27.0,1063.0,8.0
7201.0,40.0,1062.0,8.0
7201.0,40.0,1062.0,8.0
7201.0,40.0,1062.0,8.0
7201.0,40.0,1062.0,8.0
7198.0,39.0,1066.0,8.0
7198.0,39.0,1066.0,8.0
7197.0,41.0,1065.0,8.0
7197.0,33.0,1073.0,8.0
7193.0,34.0,1075.0,9.0
7193.0,34.0,1075.0,9.0
7191.0,33.0,1077.0,10.0
7191.0,25.0,1084.0,11.0
7191.0,24.0,1085.0,11.0
7191.0,24.0,1085.0,11.0
7186.0,17.0,1097.0,11.0
7186.0,17.0,1097.0,11.0
7183.0,20.0,1097.0,11.0
7183.0,20.0,1097.0,11.0
7183.0,17.0,1099.0,12.0
7183.0,17.0,1099.0,12.0
7179.0,19.0,1102.0,11.0
7178.0,22.0,1100.0,11.0
7177.0,19.0,1104.0,11.0
7177.0,19.0,1104.0,11.0
7177.0,17.0,1105.0,12.0
7177.0,17.0,1105.0,12.0
7175.0,19.0,1105.0,12.0
7175.0,19.0,1105.0,12.0
7175.0,13.0,1109.0,14.0
7175.0,13.0,1109.0,14.0
7175.0,10.0,1112.0,14.0
7175.0,10.0,1112.0,14.0
7175.0,10.0,1112.0,14.0
7175.0,10.0,1112.0,14.0
7175.0,6.0,1115.0,15.0
7175.0,3.0,1118.0,15.0
7175.0,2.0,1119.0,15.0
7175.0,2.0,1119.0,15.0
7175.0,2.0,1119.0,15.0
7175.0,2.0,1119.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7174.0,2.0,1120.0,15.0
7173.0,4.0,1119.0,15.0
7173.0,4.0,1119.0,15.0
7171.0,6.0,1119.0,15.0
7171.0,6.0,1119.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7171.0,4.0,1121.0,15.0
7170.0,5.0,1121.0,15.0
7170.0,5.0,1121.0,15.0
7170.0,3.0,1121.0,17.0
7169.0,4.0,1121.0,17.0
7169.0,2.0,1123.0,17.0
7169.0,2.0,1123.0,17.0
7169.0,2.0,1123.0,17.0
7169.0,2.0,1123.0,17.0
7167.0,4.0,1123.0,17.0
7167.0,4.0,1123.0,17.0
7165.0,7.0,1122.0,17.0
7165.0,7.0,1122.0,17.0
7165.0,7.0,1122.0,17.0
7165.0,7.0,1122.0,17.0
7164.0,7.0,1123.0,17.0
7164.0,7.0,1123.0,17.0
7162.0,9.0,1123.0,17.0
7162.0,8.0,1124.0,17.0
7162.0,8.0,1124.0,17.0
7162.0,8.0,1124.0,17.0
7161.0,9.0,1124.0,17.0
7161.0,9.0,1124.0,17.0
7161.0,7.0,1125.0,18.0
7160.0,8.0,1125.0,18.0
7160.0,5.0,1128.0,18.0
7160.0,5.0,1128.0,18.0
7160.0,5.0,1128.0,18.0
