8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8228.0,83.0,0.0,0.0
8220.0,91.0,0.0,0.0
8220.0,91.0,0.0,0.0
8220.0,91.0,0.0,0.0
8214.0,97.0,0.0,0.0
8213.0,98.0,0.0,0.0
8211.0,17.0,75.0,8.0
8211.0,17.0,75.0,8.0
8207.0,21.0,75.0,8.0
8207.0,21.0,75.0,8.0
8207.0,21.0,75.0,8.0
8192.0,36.0,75.0,8.0
8192.0,36.0,75.0,8.0
8192.0,36.0,75.0,8.0
8192.0,36.0,75.0,8.0
8192.0,28.0,83.0,8.0
8192.0,28.0,83.0,8.0
8190.0,30.0,83.0,8.0
8189.0,25.0,89.0,8.0
8184.0,29.0,90.0,8.0
8184.0,27.0,92.0,8.0
8179.0,32.0,92.0,8.0
8179.0,28.0,96.0,8.0
8178.0,29.0,96.0,8.0
8178.0,29.0,96.0,8.0
8167.0,25.0,111.0,8.0
8167.0,25.0,111.0,8.0
8158.0,34.0,111.0,8.0
8158.0,34.0,111.0,8.0
8158.0,34.0,111.0,8.0
8150.0,42.0,111.0,8.0
8125.0,65.0,112.0,9.0
8116.0,73.0,113.0,9.0
8110.0,74.0,118.0,9.0
8110.0,74.0,118.0,9.0
8110.0,69.0,123.0,9.0
8109.0,70.0,123.0,9.0
8100.0,78.0,124.0,9.0
8100.0,78.0,124.0,9.0
8087.0,80.0,135.0,9.0
8087.0,80.0,135.0,9.0
8078.0,80.0,142.0,11.0
8059.0,99.0,142.0,11.0
8043.0,115.0,142.0,11.0
8043.0,107.0,150.0,11.0
8018.0,107.0,173.0,13.0
8018.0,98.0,181.0,14.0
8011.0,99.0,185.0,16.0
8011.0,99.0,185.0,16.0
8011.0,99.0,185.0,16.0
8011.0,98.0,185.0,17.0
7959.0,141.0,193.0,18.0
7958.0,142.0,193.0,18.0
7958.0,129.0,205.0,19.0
7958.0,129.0,205.0,19.0
7954.0,124.0,213.0,20.0
7938.0,121.0,232.0,20.0
7938.0,105.0,245.0,23.0
7938.0,105.0,245.0,23.0
7913.0,105.0,270.0,23.0
7913.0,105.0,270.0,23.0
7895.0,116.0,276.0,24.0
7895.0,116.0,276.0,24.0
7847.0,164.0,275.0,25.0
7847.0,164.0,275.0,25.0
7847.0,114.0,319.0,31.0
7840.0,118.0,322.0,31.0
7840.0,118.0,322.0,31.0
7840.0,118.0,322.0,31.0
7817.0,137.0,325.0,32.0
7817.0,121.0,341.0,32.0
7769.0,169.0,342.0,31.0
7768.0,170.0,342.0,31.0
7751.0,163.0,364.0,33.0
7751.0,162.0,364.0,34.0
7743.0,152.0,382.0,34.0
7705.0,190.0,383.0,33.0
7705.0,143.0,426.0,37.0
7705.0,142.0,427.0,37.0
7705.0,142.0,427.0,37.0
7705.0,135.0,433.0,38.0
7657.0,183.0,433.0,38.0
7597.0,243.0,433.0,38.0
7558.0,259.0,452.0,42.0
7558.0,259.0,452.0,42.0
7558.0,211.0,496.0,46.0
7558.0,210.0,497.0,46.0
7531.0,220.0,514.0,46.0
7531.0,220.0,514.0,46.0
7519.0,224.0,522.0,46.0
7519.0,186.0,552.0,54.0
7470.0,235.0,552.0,54.0
7470.0,235.0,552.0,54.0
7400.0,305.0,552.0,54.0
7400.0,305.0,552.0,54.0
7353.0,304.0,594.0,60.0
7350.0,250.0,644.0,67.0
7350.0,209.0,680.0,72.0
7350.0,208.0,681.0,72.0
